Listungs-ID;SKU-ID;Anbieter;Hersteller;Modell;Datum;Preis EUR;Preisart;Tarifreferenz;Verfuegbarkeit;Quelle
o2--samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;o2;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2197,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-z-fold8-ultra-256gb-violet-shadow-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--xiaomi-17-512gb-schwarz;xiaomi-17-512gb-schwarz;o2;Xiaomi;Xiaomi 17;2026-08-29;955,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17-512gb-schwarz-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--xiaomi-17t-256gb-schwarz;xiaomi-17t-256gb-schwarz;o2;Xiaomi;Xiaomi 17T;2026-08-29;721,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17t-256gb-schwarz-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--xiaomi-17t-pro-512gb-violett;xiaomi-17t-pro-512gb-violett;o2;Xiaomi;Xiaomi 17T Pro;2026-08-29;937,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17t-pro-512gb-violett-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--xiaomi-redmi-note-15-256gb-schwarz-5g;xiaomi-redmi-note-15-256gb-schwarz-5g;o2;Xiaomi;Redmi Note 15;2026-08-29;289,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-15-256gb-schwarz-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--xiaomi-redmi-note-15-pro-256gb-schwarz-5g;xiaomi-redmi-note-15-pro-256gb-schwarz-5g;o2;Xiaomi;Redmi Note 15 Pro;2026-08-29;361,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-15-pro-256gb-schwarz-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
vodafone--apple-iphone-15-128gb-schwarz;apple-iphone-15-128gb-schwarz;Vodafone;Apple;iPhone 15;2026-08-29;709,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-15.html
vodafone--apple-iphone-15-256gb-schwarz;apple-iphone-15-256gb-schwarz;Vodafone;Apple;iPhone 15;2026-08-29;839,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-15.html
vodafone--apple-iphone-16-128gb-blau;apple-iphone-16-128gb-blau;Vodafone;Apple;iPhone 16;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16.html
vodafone--apple-iphone-16-128gb-blaugruen;apple-iphone-16-128gb-blaugruen;Vodafone;Apple;iPhone 16;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16.html
vodafone--apple-iphone-16-128gb-rosa;apple-iphone-16-128gb-rosa;Vodafone;Apple;iPhone 16;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16.html
vodafone--apple-iphone-16-128gb-schwarz;apple-iphone-16-128gb-schwarz;Vodafone;Apple;iPhone 16;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16.html
vodafone--apple-iphone-16-128gb-weiss;apple-iphone-16-128gb-weiss;Vodafone;Apple;iPhone 16;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16.html
vodafone--apple-iphone-16-plus-128gb-schwarz;apple-iphone-16-plus-128gb-schwarz;Vodafone;Apple;iPhone 16 Plus;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16-plus.html
vodafone--apple-iphone-16e-128gb-schwarz;apple-iphone-16e-128gb-schwarz;Vodafone;Apple;iPhone 16e;2026-08-29;599,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16e.html
vodafone--apple-iphone-16e-128gb-weiss;apple-iphone-16e-128gb-weiss;Vodafone;Apple;iPhone 16e;2026-08-29;599,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-16e.html
vodafone--apple-iphone-17-256gb-gruen;apple-iphone-17-256gb-gruen;Vodafone;Apple;iPhone 17;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-256gb-nebelblau;apple-iphone-17-256gb-nebelblau;Vodafone;Apple;iPhone 17;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-256gb-schwarz;apple-iphone-17-256gb-schwarz;Vodafone;Apple;iPhone 17;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-256gb-violett;apple-iphone-17-256gb-violett;Vodafone;Apple;iPhone 17;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-256gb-weiss;apple-iphone-17-256gb-weiss;Vodafone;Apple;iPhone 17;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-512gb-gruen;apple-iphone-17-512gb-gruen;Vodafone;Apple;iPhone 17;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-512gb-nebelblau;apple-iphone-17-512gb-nebelblau;Vodafone;Apple;iPhone 17;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-512gb-schwarz;apple-iphone-17-512gb-schwarz;Vodafone;Apple;iPhone 17;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-512gb-violett;apple-iphone-17-512gb-violett;Vodafone;Apple;iPhone 17;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-512gb-weiss;apple-iphone-17-512gb-weiss;Vodafone;Apple;iPhone 17;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17.html
vodafone--apple-iphone-17-pro-1024gb-cosmic-orange;apple-iphone-17-pro-1024gb-cosmic-orange;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-1024gb-tiefblau;apple-iphone-17-pro-1024gb-tiefblau;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-256gb-cosmic-orange;apple-iphone-17-pro-256gb-cosmic-orange;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-256gb-silber;apple-iphone-17-pro-256gb-silber;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-256gb-tiefblau;apple-iphone-17-pro-256gb-tiefblau;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-512gb-cosmic-orange;apple-iphone-17-pro-512gb-cosmic-orange;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1449,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-512gb-silber;apple-iphone-17-pro-512gb-silber;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1449,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-512gb-tiefblau;apple-iphone-17-pro-512gb-tiefblau;Vodafone;Apple;iPhone 17 Pro;2026-08-29;1449,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro.html
vodafone--apple-iphone-17-pro-max-256gb-cosmic-orange;apple-iphone-17-pro-max-256gb-cosmic-orange;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17-pro-max-256gb-silber;apple-iphone-17-pro-max-256gb-silber;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17-pro-max-256gb-tiefblau;apple-iphone-17-pro-max-256gb-tiefblau;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17-pro-max-512gb-cosmic-orange;apple-iphone-17-pro-max-512gb-cosmic-orange;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1599,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17-pro-max-512gb-silber;apple-iphone-17-pro-max-512gb-silber;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1599,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17-pro-max-512gb-tiefblau;apple-iphone-17-pro-max-512gb-tiefblau;Vodafone;Apple;iPhone 17 Pro Max;2026-08-29;1599,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17-pro-max.html
vodafone--apple-iphone-17e-256gb-hellrosa;apple-iphone-17e-256gb-hellrosa;Vodafone;Apple;iPhone 17e;2026-08-29;699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-17e-256gb-schwarz;apple-iphone-17e-256gb-schwarz;Vodafone;Apple;iPhone 17e;2026-08-29;699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-17e-256gb-weiss;apple-iphone-17e-256gb-weiss;Vodafone;Apple;iPhone 17e;2026-08-29;699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-17e-512gb-hellrosa;apple-iphone-17e-512gb-hellrosa;Vodafone;Apple;iPhone 17e;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-17e-512gb-schwarz;apple-iphone-17e-512gb-schwarz;Vodafone;Apple;iPhone 17e;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-17e-512gb-weiss;apple-iphone-17e-512gb-weiss;Vodafone;Apple;iPhone 17e;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-17e.html
vodafone--apple-iphone-air-1024gb-himmelblau;apple-iphone-air-1024gb-himmelblau;Vodafone;Apple;iPhone Air;2026-08-29;1319,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-1024gb-lichtgold;apple-iphone-air-1024gb-lichtgold;Vodafone;Apple;iPhone Air;2026-08-29;1319,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-1024gb-space-schwarz;apple-iphone-air-1024gb-space-schwarz;Vodafone;Apple;iPhone Air;2026-08-29;1319,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-256gb-space-schwarz;apple-iphone-air-256gb-space-schwarz;Vodafone;Apple;iPhone Air;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-256gb-wolkenweiss;apple-iphone-air-256gb-wolkenweiss;Vodafone;Apple;iPhone Air;2026-08-29;949,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-512gb-himmelblau;apple-iphone-air-512gb-himmelblau;Vodafone;Apple;iPhone Air;2026-08-29;1069,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-512gb-lichtgold;apple-iphone-air-512gb-lichtgold;Vodafone;Apple;iPhone Air;2026-08-29;1069,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--apple-iphone-air-512gb-space-schwarz;apple-iphone-air-512gb-space-schwarz;Vodafone;Apple;iPhone Air;2026-08-29;1069,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/iphone-air.html
vodafone--fairphone-6-256gb-horizon-black;fairphone-6-256gb-horizon-black;Vodafone;Fairphone;Fairphone 6;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/fairphone-6.html
vodafone--google-pixel-10-128gb-schwarz;google-pixel-10-128gb-schwarz;Vodafone;Google;Pixel 10;2026-08-29;899,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10.html
vodafone--google-pixel-10-pro-128gb-schwarz;google-pixel-10-pro-128gb-schwarz;Vodafone;Google;Pixel 10 Pro;2026-08-29;1099,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10-pro.html
vodafone--google-pixel-10-pro-xl-256gb-schwarz;google-pixel-10-pro-xl-256gb-schwarz;Vodafone;Google;Pixel 10 Pro XL;2026-08-29;1299,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10-pro-xl.html
vodafone--google-pixel-10a-128gb-berry;google-pixel-10a-128gb-berry;Vodafone;Google;Pixel 10a;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10a.html
vodafone--google-pixel-10a-128gb-fog;google-pixel-10a-128gb-fog;Vodafone;Google;Pixel 10a;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10a.html
vodafone--google-pixel-10a-128gb-schwarz;google-pixel-10a-128gb-schwarz;Vodafone;Google;Pixel 10a;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10a.html
vodafone--google-pixel-10a-128gb-violett;google-pixel-10a-128gb-violett;Vodafone;Google;Pixel 10a;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10a.html
vodafone--google-pixel-10a-256gb-schwarz;google-pixel-10a-256gb-schwarz;Vodafone;Google;Pixel 10a;2026-08-29;649,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-10a.html
vodafone--google-pixel-11-256gb-frost;google-pixel-11-256gb-frost;Vodafone;Google;Pixel 11;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-256gb-hibiscus;google-pixel-11-256gb-hibiscus;Vodafone;Google;Pixel 11;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-256gb-pistachio;google-pixel-11-256gb-pistachio;Vodafone;Google;Pixel 11;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-256gb-schwarz;google-pixel-11-256gb-schwarz;Vodafone;Google;Pixel 11;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-512gb-frost;google-pixel-11-512gb-frost;Vodafone;Google;Pixel 11;2026-08-29;1129,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-512gb-schwarz;google-pixel-11-512gb-schwarz;Vodafone;Google;Pixel 11;2026-08-29;1129,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11.html
vodafone--google-pixel-11-pro-256gb-canyon;google-pixel-11-pro-256gb-canyon;Vodafone;Google;Pixel 11 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-256gb-fog;google-pixel-11-pro-256gb-fog;Vodafone;Google;Pixel 11 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-256gb-olive;google-pixel-11-pro-256gb-olive;Vodafone;Google;Pixel 11 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-256gb-schwarz;google-pixel-11-pro-256gb-schwarz;Vodafone;Google;Pixel 11 Pro;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-512gb-canyon;google-pixel-11-pro-512gb-canyon;Vodafone;Google;Pixel 11 Pro;2026-08-29;1329,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-512gb-fog;google-pixel-11-pro-512gb-fog;Vodafone;Google;Pixel 11 Pro;2026-08-29;1329,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-512gb-olive;google-pixel-11-pro-512gb-olive;Vodafone;Google;Pixel 11 Pro;2026-08-29;1329,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-512gb-schwarz;google-pixel-11-pro-512gb-schwarz;Vodafone;Google;Pixel 11 Pro;2026-08-29;1329,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html
vodafone--google-pixel-11-pro-fold-256gb-schwarz;google-pixel-11-pro-fold-256gb-schwarz;Vodafone;Google;Pixel 11 Pro Fold;2026-08-29;1999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-fold.html
vodafone--google-pixel-11-pro-xl-256gb-canyon;google-pixel-11-pro-xl-256gb-canyon;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-256gb-fog;google-pixel-11-pro-xl-256gb-fog;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-256gb-olive;google-pixel-11-pro-xl-256gb-olive;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-256gb-schwarz;google-pixel-11-pro-xl-256gb-schwarz;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-512gb-canyon;google-pixel-11-pro-xl-512gb-canyon;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1529,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-512gb-fog;google-pixel-11-pro-xl-512gb-fog;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1529,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-512gb-olive;google-pixel-11-pro-xl-512gb-olive;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1529,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--google-pixel-11-pro-xl-512gb-schwarz;google-pixel-11-pro-xl-512gb-schwarz;Vodafone;Google;Pixel 11 Pro XL;2026-08-29;1529,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html
vodafone--samsung-galaxy-a17-128gb-blau;samsung-galaxy-a17-128gb-blau;Vodafone;Samsung;Galaxy A17;2026-08-29;219,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html
vodafone--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;Vodafone;Samsung;Galaxy A17;2026-08-29;219,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html
vodafone--samsung-galaxy-a37-128gb-awesome-charcoal;samsung-galaxy-a37-128gb-awesome-charcoal;Vodafone;Samsung;Galaxy A37;2026-08-29;399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-a37-5g.html
vodafone--samsung-galaxy-a57-256gb-awesome-gray;samsung-galaxy-a57-256gb-awesome-gray;Vodafone;Samsung;Galaxy A57;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html
vodafone--samsung-galaxy-a57-256gb-awesome-navy;samsung-galaxy-a57-256gb-awesome-navy;Vodafone;Samsung;Galaxy A57;2026-08-29;549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html
vodafone--samsung-galaxy-s25-128gb-blau;samsung-galaxy-s25-128gb-blau;Vodafone;Samsung;Galaxy S25;2026-08-29;849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s25.html
vodafone--samsung-galaxy-s25-fe-128gb-blau;samsung-galaxy-s25-fe-128gb-blau;Vodafone;Samsung;Galaxy S25 FE;2026-08-29;699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html
vodafone--samsung-galaxy-s25-fe-128gb-jetblack;samsung-galaxy-s25-fe-128gb-jetblack;Vodafone;Samsung;Galaxy S25 FE;2026-08-29;699,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html
vodafone--samsung-galaxy-s26-256gb-cobalt-violet;samsung-galaxy-s26-256gb-cobalt-violet;Vodafone;Samsung;Galaxy S26;2026-08-29;979,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-256gb-schwarz;samsung-galaxy-s26-256gb-schwarz;Vodafone;Samsung;Galaxy S26;2026-08-29;979,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-256gb-sky-blue;samsung-galaxy-s26-256gb-sky-blue;Vodafone;Samsung;Galaxy S26;2026-08-29;979,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-256gb-weiss;samsung-galaxy-s26-256gb-weiss;Vodafone;Samsung;Galaxy S26;2026-08-29;979,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-512gb-cobalt-violet;samsung-galaxy-s26-512gb-cobalt-violet;Vodafone;Samsung;Galaxy S26;2026-08-29;1179,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-512gb-schwarz;samsung-galaxy-s26-512gb-schwarz;Vodafone;Samsung;Galaxy S26;2026-08-29;1179,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-512gb-sky-blue;samsung-galaxy-s26-512gb-sky-blue;Vodafone;Samsung;Galaxy S26;2026-08-29;1179,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-512gb-weiss;samsung-galaxy-s26-512gb-weiss;Vodafone;Samsung;Galaxy S26;2026-08-29;1179,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html
vodafone--samsung-galaxy-s26-fe-128gb-grau;samsung-galaxy-s26-fe-128gb-grau;Vodafone;Samsung;Galaxy S26 FE;2026-08-29;799,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-fe.html
vodafone--samsung-galaxy-s26-fe-128gb-pistachio;samsung-galaxy-s26-fe-128gb-pistachio;Vodafone;Samsung;Galaxy S26 FE;2026-08-29;799,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-fe.html
vodafone--samsung-galaxy-s26-fe-256gb-grau;samsung-galaxy-s26-fe-256gb-grau;Vodafone;Samsung;Galaxy S26 FE;2026-08-29;899,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-fe.html
vodafone--samsung-galaxy-s26-fe-256gb-pistachio;samsung-galaxy-s26-fe-256gb-pistachio;Vodafone;Samsung;Galaxy S26 FE;2026-08-29;899,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-fe.html
vodafone--samsung-galaxy-s26-plus-256gb-cobalt-violet;samsung-galaxy-s26-plus-256gb-cobalt-violet;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-plus-256gb-schwarz;samsung-galaxy-s26-plus-256gb-schwarz;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-plus-256gb-sky-blue;samsung-galaxy-s26-plus-256gb-sky-blue;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-plus-256gb-weiss;samsung-galaxy-s26-plus-256gb-weiss;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-plus-512gb-schwarz;samsung-galaxy-s26-plus-512gb-schwarz;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
